0.108,299.07803,0.941,0.4,508.842
0.306,388.38826,1.222,0.484,514.555
0.105,1022.14128,3.216,2.12,856.436
0.0,23.51942,0.074,0.403,343.525
0.275,200.2329,0.63,0.202,878.521
0.013,420.471,1.323,1.55,416.459
0.312,505.3497,1.59,0.49,1342.29
0.38,3082.951,9.7,5.1,737.668
0.229,597.5204,1.88,0.83,800.377
0.173,82.95363,0.261,0.191,362.273
0.279,177.9848,0.56,0.56,446.035
0.24,222.481,0.7,0.41,772.11
0.559,54.98459,0.173,0.28,453.808
0.088,117.27927,0.369,0.331,300.67
0.071,112.19399,0.353,0.986,324.413
0.019,75.323,0.237,0.39,246.384
0.516,123.9537,0.39,0.33,756.742
0.33,244.09344,0.768,0.34,389.57
0.246,711.9392,2.24,1.06,555.134
0.33,189.10885,0.595,0.303,585.77
0.126,241.5508,0.76,0.77,748.585
0.092,292.72143,0.921,0.587,609.838
0.019,191.33366,0.602,0.155,564.409
0.028,1000.21101,3.147,2.65,279.485
0.129,256.17098,0.806,0.7,642.884
0.0,101.38777,0.319,0.399,169.318
0.191,210.40346,0.662,0.537,486.474
0.092,1080.622,3.4,2.47,679.761
0.298,56.89157,0.179,0.076,523.067
0.136,305.1168,0.96,0.67,623.232
0.151,305.1168,0.96,0.245,1080.15
0.064,1694.0339,5.33,2.34,1477.98
0.057,460.8535,1.45,0.374,960.109
0.036,410.0007,1.29,0.856,603.955
0.519,183.38791,0.577,0.46,414.537
0.17,38.1396,0.12,0.83,240.707
0.18,4100.007,12.9,6.64,1458.83
0.0,117.5971,0.37,0.42,140.225
0.013,39.85588,0.1254,0.411,127.589
0.376,43.86054,0.138,0.259,794.637
0.075,266.02371,0.837,0.626,638.7
0.093,12.6,0.03964,4.7,109.353
0.22,15.2,0.04782,1.01,109.353
0.045,3.24,0.0102,4.23,64.5978
0.034,4.94,0.0155,3.06,64.5978
0.055,6.98,0.022,2.34,64.5978
0.058,9.71,0.0306,1.82,64.5978
0.051,4.72,0.0149,3.16,64.5978
0.251,131.89945,0.415,0.477,79.5702
0.09,7.51,0.02363,9.3,44.8155
0.05,8.11,0.02552,3.23,44.8155
nan,11.6,0.0364,1.59,53.6089
nan,10.5,0.0331,1.71,53.6089
nan,10.1,0.0319,1.76,53.6089
0.0,8.83,0.02778,9.15,48.0883
nan,3.7,0.01164,31.93,16.32
0.0,16.6,0.05223,0.87,94.1719
0.115,60.5,0.19,0.431,95.5483
0.0,17.92,0.05638,15.0,39.0341
0.0,17.18,0.05405,9.51,39.0341
0.091,371.8611,1.17,0.486,196.852
0.0,5.02,0.01579,5.6,47.2899
0.267,9.8,0.03083,1.97,47.2899
0.36,6.9,0.02171,2.37,47.2899
0.032,77.55052,0.244,0.464,80.6665
0.0,5.27,0.0166,2.91,22.4035
0.0,7.61,0.0239,2.2,22.4035
0.124,561.92344,1.768,1.26,126.339
nan,5.6,0.01762,7.4,109.86
0.075,7.25,0.02281,3.97,45.683
0.22,34.9613,0.11,0.471,132.345
nan,8.75,0.0275,1.97,106.289
nan,7.08,0.0223,2.32,106.289
nan,14.9,0.0467,1.32,106.289
nan,26.0,0.0819,0.854,106.289
nan,74.0,0.233,0.383,106.289
0.059,72.4,0.228,0.39,127.28
0.31,27.0,0.08495,2.6,272.36
0.0,12.6,0.0396,1.5,188.959
0.1,4.66,0.0147,3.2,188.33
0.1,2.24,0.00705,5.6,188.175
0.09,4.5,0.0142,3.28,189.289
nan,30.0,0.09439,4.31,197.989
