0.083,0.07636,4
0.057,0.0302,4
0.07,0.01054,4
0.07,0.01299,4
0.06,0.07406,4
0.11,0.06636,4
0.12,0.02391,4
0.21,0.01032,4
0.0324,2.2756,4
0.25591,0.7142,4
0.207,0.021,4
0.055,0.046,4
0.04,0.451,4
0.048,1.33,4
0.074,1.18,4
0.26,0.66,4
0.128,1.676,4
0.0985,1.814,4
0.172,0.03321,4
0.0666,0.5219,4
0.0,0.0085,4
0.0,0.0076,4
0.0,0.015,4
0.29,0.01501,4
0.0,0.00572,4
0.0,0.00541,4
0.0,0.00881,4
0.0,0.00905,4
nan,7.0,4
0.5,10.0,4
0.6,10.0,4
0.15,10.0,4
nan,0.00742,4
nan,0.0101,4
nan,0.0147,4
nan,0.0115,4
nan,0.00705,4
nan,0.0123,4
nan,0.032,4
nan,0.0197,4
0.0,0.03046,4
0.0,0.04933,4
0.0,0.02045,4
0.0,0.03367,4
0.11,0.00403,4
0.11,0.00521,4
0.11,0.00317,4
0.11,0.00696,4
0.0,0.01668,4
0.0,0.033,4
0.0,0.02549,4
0.0,0.035,4
0.0,0.01104,4
0.0,0.02954,4
0.0,0.01196,4
0.0,0.02706,4
0.0,0.0227,4
0.0,0.018,4
0.0,0.0269,4
0.0,0.0208,4
0.0,0.00114,4
0.0,0.00065,4
0.0,0.00186,4
0.0,0.00114,4
0.0,0.0193,4
0.0,0.0269,4
0.0,0.0179,4
0.0,0.0253,4
0.0,0.00829,4
0.0,0.072,4
0.0,0.048,4
0.0,0.00849,4
0.0,0.0104,4
0.0,0.0079,4
0.0,0.00588,4
0.0,0.00879,4
0.0,0.0102,4
0.0,0.0119,4
0.0,0.074,4
0.0,0.0117,4
0.0,0.00144,4
0.0,0.00972,4
0.0,0.00284,4
0.0,0.00733,4
0.0,0.0112,4
0.0,0.048,4
0.0,0.0249,4
0.0,0.0233,4
0.078,0.02328,4
0.15,0.01605,4
0.037,0.02517,4
0.051,0.0151,4
0.0,0.0079,4
0.0,0.0312,4
0.0,0.0186,4
0.0,0.0143,4
0.0,0.0176,4
0.0,0.00687,4
0.0,0.0153,4
0.0,0.0175,4
0.0,1.6,4
0.0,1.6,4
0.0,0.0108,4
0.0,0.0256,4
0.0,0.0224,4
0.0,0.71,4
0.0,0.068,4
0.0,0.0117,4
0.0,0.00733,4
0.0,0.0255,4
0.0,0.0255,4
0.0,0.0255,4
0.0,0.00993,4
0.0,0.0166,4
0.0,0.0211,4
0.0,0.0193,4
0.0,0.01611,4
0.0,0.01951,4
0.0,0.0039,4
0.0,0.0201,4
0.0,0.013,4
0.0,0.0233,4
0.0,0.0213,4
0.0,0.0227,4
0.0,0.00317,4
0.0,0.00588,4
0.0,0.192,4
0.0,0.177,4
0.0,0.00651,4
0.0,0.00771,4
0.0,0.00733,4
0.0,0.0119,4
0.0,0.00724,4
0.0,0.0236,4
0.0,0.013,4
0.0,0.0131,4
0.0,0.0269,4
0.0,0.0168,4
0.0,0.0252,4
0.0,0.00588,4
0.0,0.033,4
0.0,0.019,4
0.0,0.02863,4
0.0,0.0122,4
0.0,0.0092,4
0.0,0.0193,4
0.0,0.021,4
0.0,0.0182,4
0.04,0.096,4
0.03,0.0191,4
0.03,0.0292,4
0.05,0.027,4
0.0,0.00553,4
0.0,0.0111,4
0.0,0.0128,4
0.0,0.0145,4
0.0,0.0179,4
0.0,0.0142,4
0.0,0.0213,4
0.0,0.00193,4
0.0,0.01,4
0.09,0.03776,4
0.15,0.03839,4
0.0,9e-05,4
0.0,0.00624,4
0.0,0.00961,4
0.0,0.0078,4
0.0,0.00859,4
0.0,0.0124,4
0.0,0.04597,4
0.0,0.025,4
nan,2.067,4
0.0,0.98,4
0.0,0.72,4
0.0,0.01,4
0.0,0.00961,4
0.028,0.0076,4
0.02,0.017,4
0.014,0.013,4
0.283,0.82,4
0.0,0.0211,4
0.0,0.011,4
0.0,0.0162,4
0.0,0.0093,4
0.015,0.0343,4
0.03,0.019,4
0.025,0.019,4
0.012,0.013,4
0.0,0.0143,4
0.0,0.066,4
0.0,0.00588,4
0.0,0.00189,4
0.29,0.236,4
0.43,0.0839,4
0.21,0.106,4
0.57,0.179,4
0.0028,1.14243,4
0.296,1.57,4
0.014,0.04122,4
0.03,0.02149,4
0.18,0.01237,4
0.16,0.01237,4
0.06,0.00551,4
0.23,0.00576,4
