0.073,13.1,0.04122,1.44,38.9607
0.131,11.75,0.03697,1.57,38.9607
0.051,25.1,0.079,0.881,38.9607
0.119,23.9,0.0752,0.913,38.9607
0.263,21.4,0.0673,0.993,38.9607
0.095,64.4,0.203,0.426,38.9607
0.12,54.0311,0.17,0.489,39.5792
0.0,130.3103,0.41,0.25,29.3386
0.05,1570.0802,4.94,4.02,347.097
0.21,2593.4928,8.16,7.12,217.107
0.209,483.1016,1.52,1.08,217.107
0.11,113.9,0.35837,0.278,62.758
0.0,28.6047,0.09,0.793,57.1463
0.086,197.046,0.62,0.386,45.5352
0.19,11.2,0.03524,1.64,26.4997
0.0,50.8528,0.16,0.511,20.3632
0.132,472.61321,1.487,1.03,135.374
0.09,2637.9,8.3,7.25,100.576
0.48,2202.5619,6.93,5.91,38.185
0.185,3219.6179,10.13,9.06,93.808
0.15,298.75,0.94,0.625,17.3357
0.1043,2028.70889,6.383,5.44,33.1205
0.53,82.95,0.261,0.352,38.92
0.032,767.24162,2.414,1.79,164.742
0.13,451.3186,1.42,0.986,59.5175
0.239,314.64,0.99,0.658,59.5175
0.12,273.3338,0.86,0.559,67.8349
0.25,17.162,0.054,1.18,55.8716
0.15,24.154,0.076,0.907,55.8716
0.462,3524.59,11.09,10.2,100.758
0.2,2269.3062,7.14,6.09,28.9571
0.26,1398.452,4.4,3.58,114.166
0.03,1433.4133,4.51,3.67,33.2237
0.46,899.42,2.83,2.15,36.18
0.14,114.41,0.36,0.273,16.2817
0.2,295.57,0.93,0.618,16.2817
0.23,362.3262,1.14,0.774,27.9243
0.458,113.46531,0.357,0.277,20.2836
0.144,349.6,1.1,0.747,21.0628
0.0,194.19413,0.611,0.381,21.0628
0.3743,1535.1189,4.83,3.93,51.261
0.193,129.67464,0.408,0.249,51.261
0.157,612.14058,1.926,1.4,32.3547
0.19,1789.3829,5.63,4.69,235.045
0.15,55.30242,0.174,0.479,37.7781
0.31,886.7457,2.79,2.12,92.2589
0.4,2080.0,6.54,5.58,67.9331
0.66,1430.2,4.5,3.66,103.044
0.03,479.9233,1.51,1.05,41.6592
0.07,947.1334,2.98,2.26,48.3367
0.591,7043.1128,22.16,22.4,153.647
0.0,6.3566,0.02,2.53,28.1989
0.04,622.9468,1.96,1.42,182.192
0.035,75.32571,0.237,0.379,37.6506
0.38,772.3269,2.43,1.8,37.8478
0.031,575.884,1.812,1.32,37.8478
0.303,562.24127,1.769,1.26,16.3292
0.159,1204.25787,3.789,3.01,16.3292
0.57,282.8687,0.89,0.579,26.1548
0.7,508.507,1.6,1.14,67.4386
0.029,365.49,1.15,0.781,31.8766
0.181,572.094,1.8,1.31,131.849
0.64,6076.9096,19.12,18.8,52.8128
0.563,1052.0173,3.31,2.57,148.934
0.27,3480.2385,10.95,10.0,497.823
0.34,1709.9254,5.38,4.48,70.7832
0.45,10.1,0.0318,1.76,24.0125
0.11,29.29,0.0922,0.78,24.0125
0.23,511.7063,1.61,1.14,26.1804
0.12,260.0,0.82,0.532,26.1804
0.079,4.62,0.01454,7.8,14.682
0.037,11.29,0.03552,3.5,14.682
0.075,10.5,0.03304,1.71,14.682
0.25,680.1562,2.14,1.59,105.168
0.34,8508.3091,26.77,27.7,43.465
0.36,63.566,0.2,0.431,40.4841
0.02,274.91,0.865,0.562,79.5515
0.12,1630.4,5.13,4.27,79.5515
0.02,699.226,2.2,1.63,47.3963
0.1,3101.89,9.76,8.73,112.09
0.533,2479.0,7.8,6.81,142.024
0.04,143.34133,0.451,0.269,37.0169
0.048,422.7139,1.33,0.923,37.0169
0.074,375.0394,1.18,0.801,37.0169
0.26,209.7678,0.66,0.411,37.0169
0.41,3079.7727,9.69,8.66,33.3622
0.5,530.7761,1.67,1.19,35.5318
0.07,384.5743,1.21,0.822,46.7789
0.197,1122.57556,3.532,2.74,68.5146
0.31,1913.3366,6.02,5.01,53.4884
0.11,708.7609,2.23,1.66,135.292
0.053,724.62,2.28,1.69,227.881
0.172,6.44,0.02026,2.5,23.4534
0.305,5.59,0.01759,2.77,23.4534
0.4686,674.0,2.12,1.54,40.4256
0.133,2080.0,6.56,5.58,40.4256
0.155,356.28743,1.121,0.761,119.137
0.52,270.144,0.85,0.553,57.1289
0.587,390.9309,1.23,0.835,77.1971
0.125,1640.0028,5.16,4.3,77.1971
0.38926,10710.871,33.7,35.8,121.187
0.16,413.179,1.3,0.903,71.3499
0.0,120.7754,0.38,0.75,75.8643
0.0167,422.7139,1.33,0.923,73.2801
0.031,874.0325,2.75,2.09,190.953
0.38,861.28,2.71,2.06,28.2697
0.532,845.74563,2.661,2.02,87.8888
0.04,594.02427,1.869,1.36,165.76
0.34,937.5985,2.95,2.24,48.4549
0.04,260.6206,0.82,0.533,18.284
0.61,1706.7471,5.37,4.47,63.0484
0.46,778.6835,2.45,1.82,63.4482
0.06,819.97,2.58,1.96,63.4482
0.17,314.6517,0.99,0.658,43.6197
0.16,261.0,0.82,0.534,43.6197
0.71,3140.1604,9.88,8.83,36.1945
0.231,2733.338,8.6,7.51,36.1945
0.22,235.18,0.74,0.471,56.8655
0.0,4.15,0.013,3.49,24.3323
0.29,486.2799,1.53,1.09,94.8625
nan,2.22,0.00698,6.12,27.0498
nan,5.6,0.01762,2.77,27.0498
nan,5.41,0.01702,2.87,27.0498
nan,6.08,0.01913,2.61,27.0498
nan,6.14,0.01932,2.6,27.0498
0.13,4449.62,14.0,13.1,283.659
0.02,359.13,1.13,0.767,73.3055
0.075,603.9,1.9,1.38,73.3055
0.024,704.94694,2.218,1.65,55.8503
0.184,244.09344,0.768,0.489,55.8503
0.095,296.85322,0.934,0.621,88.8047
0.099,1150.5446,3.62,2.88,88.8047
0.128,532.68308,1.676,1.19,15.5981
0.0985,576.519,1.814,1.32,15.5981
0.172,10.5547,0.03321,1.71,15.5981
0.0666,165.8685,0.5219,0.318,15.5981
0.6,1620.933,5.1,4.25,59.859
0.28,3127.4472,9.84,8.8,30.8248
0.7441,249.05159,0.7836,0.51,67.7855
0.08,699.54383,2.201,1.63,67.7855
0.35,635.0,1.99792,1.45,39.3633
0.08,116.0,0.36497,0.271,22.0016
0.12,13.0,0.0409,1.46,22.0016
0.12,4.0,0.01259,3.59,22.0016
0.2,918.5287,2.89,2.19,63.3574
0.63,2040.0,6.43,5.47,117.908
0.734,1121.89,3.53,2.74,45.1342
0.089,540.29,1.7,1.21,49.6633
0.52883,2434.157,7.659,6.69,39.6245
0.2113,5464.221,17.193,16.5,39.6245
0.11,85.8141,0.27,0.345,41.5681
0.64,2793.7257,8.79,7.86,752.615
0.31,915.31,2.88,2.19,37.6048
0.33,1283.98,4.04,3.21,37.6048
0.17,3219.6179,10.13,9.06,228.422
0.59,832.7146,2.62,1.99,111.659
0.234,864.4976,2.72,2.07,44.8113
0.68,1115.5833,3.51,3.78,78.0863
0.21,858.1,2.7,2.05,132.184
0.54,2850.9351,8.97,8.02,71.0863
0.11,190.06234,0.598,0.373,129.603
0.11,8.98,0.02825,1.94,40.3303
0.13,276.5121,0.87,0.566,44.4264
0.066,5.74,0.01806,2.73,27.7843
0.111,9.18,0.02888,1.91,27.7843
0.0593,15.1,0.04751,1.3,16.9179
0.049,25.74423,0.081,0.86,69.7116
0.022,291.12,0.916,0.596,27.4573
0.081,697.31902,2.194,1.63,137.043
0.148,1010.6994,3.18,2.47,123.801
0.26,6397.9179,20.13,19.8,122.362
0.73,2660.2371,8.37,7.31,47.7458
0.022,807.2882,2.54,1.93,120.391
0.4,6.3566,0.02,2.53,26.8762
0.28,203.0,0.64,0.398,26.8762
0.48,171.0,0.54,0.328,26.8762
0.26,127.132,0.4,0.255,60.2046
0.36,1255.4285,3.95,3.14,54.1955
0.239,1134.61,3.57,2.84,54.1955
0.251,265.70588,0.836,0.544,45.8993
0.0103,166.218,0.523,0.319,45.9548
0.252,632.46,1.99,1.44,45.9548
0.04,1080.622,3.4,2.64,162.685
0.14,16.46,0.05179,1.21,12.7141
0.224,630.89255,1.985,1.44,54.4738
0.57,985.2,3.1,2.41,148.187
0.259,2707.9116,8.52,7.44,65.6668
0.05,177.9848,0.56,0.342,19.6359
0.13,16.9,0.0532,1.19,8.79687
0.32,24.0,0.076,0.911,8.79687
0.082,666.17168,2.096,1.52,71.8627
0.36,11.66,0.0367,1.59,41.8316
0.1,14.44,0.0454,1.35,41.8316
0.087,508.21017,1.599,1.14,72.5922
0.243,385.84562,1.214,0.825,72.5922
0.011,634.38868,1.996,nan,188.546
0.028,592.43512,1.864,nan,188.546
0.289,2479.074,7.8,6.81,72.6402
0.71,1999.1507,6.29,5.36,85.6922
0.23,1099.6918,3.46,2.69,47.7945
0.155,17.6,0.0553,1.15,47.7945
0.27,435.41,1.37,0.951,92.5087
0.23,34.2,0.1076,0.694,75.2363
0.1,647.10188,2.036,1.48,147.192
0.0,2.7,0.0085,4.87,6.00278
0.0,2.4,0.0076,5.36,6.00278
0.0,4.8,0.015,3.11,6.00278
0.29,4.77,0.01501,3.13,6.00278
0.24,165.265,0.52,0.317,45.147
0.08,3146.4,9.9,8.85,312.202
