0.045,0.0102,5
0.034,0.0155,5
0.055,0.022,5
0.058,0.0306,5
0.051,0.0149,5
nan,0.00698,5
nan,0.01762,5
nan,0.01702,5
nan,0.01913,5
nan,0.01932,5
0.2,0.0126,5
0.06,0.0208,5
0.07,0.0299,5
0.02,0.0164,5
0.29,0.0223,5
nan,0.0275,5
nan,0.0223,5
nan,0.0467,5
nan,0.0819,5
nan,0.233,5
0.403,0.00972,5
0.296,0.0217,5
0.348,0.0238,5
0.315,0.0341,5
0.364,0.0261,5
0.0,0.01353,5
0.0,0.00944,5
0.0,0.012,5
0.0,0.028,5
0.0,0.01636,5
0.0,0.0191,5
0.0,0.0912,5
0.0,0.0172,5
0.0,0.087,5
0.0,0.113,5
0.0,0.0066,5
0.0,0.0415,5
0.0,0.0258,5
0.0,0.0312,5
nan,0.0405,5
0.0,0.018,5
0.0,0.0283,5
0.0,0.0444,5
0.0,0.00899,5
0.0,0.00899,5
0.0,0.00474,5
0.0,0.00606,5
0.0,0.0066,5
0.0,0.0172,5
0.0,0.0226,5
0.0,0.0039,5
0.0,0.0066,5
0.0,0.008,5
0.0,0.00678,5
0.04,0.00537,5
0.0,0.0115,5
0.0,0.0198,5
0.0,0.0303,5
0.0,0.534,5
0.0,0.042,5
0.0,0.00724,5
0.0,0.00869,5
0.0,0.0176,5
0.0,0.0239,5
0.0,0.0193,5
0.0,4.1,5
0.0,0.5,5
0.0,0.0244,5
0.0,0.00899,5
0.0,0.0015,5
0.0,0.0116,5
0.0,0.00123,5
0.0,0.0123,5
0.0,0.01753,5
0.0,0.0302,5
0.0,1.49,5
0.0,1.11,5
0.0,0.00993,5
0.0,0.00951,5
0.0,0.00993,5
0.0,0.03,5
0.0,0.013,5
0.0,0.044,5
0.0,0.113,5
0.0,0.11,5
0.0033,0.03823,5
0.007,0.04373,5
0.0,0.0119,5
0.0,0.021,5
0.0014,0.06576,5
0.0,0.126,5
0.0,0.064,5
0.0,0.0078,5
0.0,0.0229,5
0.0,0.0172,5
0.0,0.005,5
0.06,0.01699,5
0.051,0.0376,5
0.061,0.05034,5
0.0,0.00944,5
