0.009,466.8287,1.4688,1.325,184.848
0.03,677.61356,2.132,2.28,201.338
0.0,851.7844,2.68,1.423,488.66
0.0,492.62,1.55,1.5,273.703
0.0,746.9005,2.35,1.144,500.258
0.0,441.7837,1.39,0.94,362.715
0.0,731.009,2.3,0.87,434.754
0.0,908.9938,2.86,1.596,316.678
0.0,352.7913,1.11,0.131,754.258
0.0,371.8611,1.17,0.354,275.664
0.193,1875.197,5.9,7.0,290.946
0.0,425.8922,1.34,1.59,149.942
0.0,467.2101,1.47,0.479,370.284
0.0,457.6752,1.44,0.84,137.544
0.0,432.2488,1.36,1.21,151.068
0.0,772.3269,2.43,2.79,158.66
0.1,1274.44,4.01,1.61,2346.01
0.0,355.9696,1.12,0.54,1030.7683444
0.29,2316.9807,7.29,8.09,213.053
0.0,451.3186,1.42,0.83,272.655
0.0,378.2,1.19,1.06,276.211
0.0,1398.452,4.4,0.62,235.479
